Journal,Volume,Issue,Publication Year,Title,Authors,Author Affiliations,Pages,Type,DOI,PDF Link,Citations
Behaviour Research and Therapy,47.0,4.0,2009.0,"Associations between emotional avoidance, anxiety sensitivity, and reactions to an observational fear challenge procedure","Megan M. Kelly, John P. Forsyth",Pending,331-338,Research article,https://doi.org/10.1016/j.brat.2009.01.008,https://www.sciencedirect.com/science/article/pii/S0005796709000205/pdfft?md5=02843599c31d40b956c927c442fc4e97&pid=1-s2.0-S0005796709000205-main.pdf,24.0
Behaviour Research and Therapy,47.0,4.0,2009.0,The sleep patterns and problems of clinically anxious children,"Jennifer L. Hudson, Michael Gradisar, Amanda Gamble, Carolyn A. Schniering, Ivone Rebelo",Pending,339-344,Research article,https://doi.org/10.1016/j.brat.2009.01.006,https://www.sciencedirect.com/science/article/pii/S0005796709000217/pdfft?md5=a4c4f30e0bd437e58f524e1b5d694add&pid=1-s2.0-S0005796709000217-main.pdf,65.0
Behaviour Research and Therapy,47.0,4.0,2009.0,"The impact of visual flow stimulation on anxiety, dizziness, and body sway in individuals with and without fear of heights","Ruth Hüweler, Farid I. Kandil, Georg W. Alpers, Alexander L. Gerlach",Pending,345-352,Research article,https://doi.org/10.1016/j.brat.2009.01.011,https://www.sciencedirect.com/science/article/pii/S0005796709000229/pdfft?md5=4ef2877b72664390a6e53433adb4d871&pid=1-s2.0-S0005796709000229-main.pdf,38.0
Behaviour Research and Therapy,47.0,5.0,2009.0,Dialectical behaviour therapy skills training compared to standard group therapy in borderline personality disorder: A 3-month randomised controlled clinical trial,"Joaquim Soler, Juan Carlos Pascual, Thaïs Tiana, Anabel Cebrià, ... Víctor Pérez",Pending,353-358,Research article,https://doi.org/10.1016/j.brat.2009.01.013,https://www.sciencedirect.com/science/article/pii/S000579670900028X/pdfft?md5=454e079602df70deff3941b270ed9bf9&pid=1-s2.0-S000579670900028X-main.pdf,178.0
Behaviour Research and Therapy,47.0,5.0,2009.0,Interpersonal evaluation bias in borderline personality disorder,"Sven Barnow, Malte Stopsack, Hans Joergen Grabe, Claudia Meinke, ... Simkje Sieswerda",Pending,359-365,Research article,https://doi.org/10.1016/j.brat.2009.02.003,https://www.sciencedirect.com/science/article/pii/S0005796709000357/pdfft?md5=0eb7093b2352e0a63d241463bea8aa4b&pid=1-s2.0-S0005796709000357-main.pdf,133.0
Behaviour Research and Therapy,47.0,5.0,2009.0,Mindfulness-based cognitive therapy as a treatment for chronic depression: A preliminary study,"Thorsten Barnhofer, Catherine Crane, Emily Hargus, Myanthi Amarasinghe, ... J. Mark G. Williams",Pending,366-373,Research article,https://doi.org/10.1016/j.brat.2009.01.019,https://www.sciencedirect.com/science/article/pii/S0005796709000333/pdfft?md5=4e87dc8fe8a1d81061dfd7e55bde112b&pid=1-s2.0-S0005796709000333-main.pdf,
Behaviour Research and Therapy,47.0,5.0,2009.0,A reduction in positive self-judgment bias is uniquely related to the anhedonic symptoms of depression,"Barnaby D. Dunn, Iolanta Stefanovitch, Kate Buchan, Andrew D. Lawrence, Tim Dalgleish",Pending,374-381,Research article,https://doi.org/10.1016/j.brat.2009.01.016,https://www.sciencedirect.com/science/article/pii/S000579670900031X/pdfft?md5=10508fdf4dd7eaffcf92586b9528cd45&pid=1-s2.0-S000579670900031X-main.pdf,
Behaviour Research and Therapy,47.0,5.0,2009.0,A randomized controlled trial of a single session motivational intervention for concerned gamblers,"Katherine M. Diskin, David C. Hodgins",Pending,382-388,Research article,https://doi.org/10.1016/j.brat.2009.01.018,https://www.sciencedirect.com/science/article/pii/S0005796709000321/pdfft?md5=8329c273b263d5c5aa56ba2dbc1c1bee&pid=1-s2.0-S0005796709000321-main.pdf,57.0
Behaviour Research and Therapy,47.0,5.0,2009.0,"How to handle anxiety: The effects of reappraisal, acceptance, and suppression strategies on anxious arousal","Stefan G. Hofmann, Sanna Heering, Alice T. Sawyer, Anu Asnaani",Pending,389-394,Research article,https://doi.org/10.1016/j.brat.2009.02.010,https://www.sciencedirect.com/science/article/pii/S0005796709000527/pdfft?md5=ea0d9e54ad1cca1f4ac606b45e1f54c4&pid=1-s2.0-S0005796709000527-main.pdf,326.0
Behaviour Research and Therapy,47.0,5.0,2009.0,Cognitive control of obsessional thoughts,"Jessica R. Grisham, Alishia D. Williams",Pending,395-402,Research article,https://doi.org/10.1016/j.brat.2009.01.014,https://www.sciencedirect.com/science/article/pii/S0005796709000308/pdfft?md5=4dce5f92faf0b85eb8062251d72f9124&pid=1-s2.0-S0005796709000308-main.pdf,43.0
Behaviour Research and Therapy,47.0,5.0,2009.0,The effects of mindfulness on executive processes and autobiographical memory specificity,"Alexandre Heeren, Nady Van Broeck, Pierre Philippot",Pending,403-409,Research article,https://doi.org/10.1016/j.brat.2009.01.017,https://www.sciencedirect.com/science/article/pii/S0005796709000254/pdfft?md5=2d3244924265a2360c8c156558c5ffd9&pid=1-s2.0-S0005796709000254-main.pdf,219.0
Behaviour Research and Therapy,47.0,5.0,2009.0,Effects of anxiety and attention control on processing pictorial and linguistic emotional information,"Marie Louise Reinholdt-Dunne, Karin Mogg, Brendan P. Bradley",Pending,410-417,Research article,https://doi.org/10.1016/j.brat.2009.01.012,https://www.sciencedirect.com/science/article/pii/S0005796709000266/pdfft?md5=24b7864969d5af2495b3977a5902c5f6&pid=1-s2.0-S0005796709000266-main.pdf,99.0
Behaviour Research and Therapy,47.0,5.0,2009.0,The diagnostic utility of the Screen for Child Anxiety Related Emotional Disorders-71 (SCARED-71),"Denise H.M. Bodden, Susan M. Bögels, Peter Muris",Pending,418-425,Research article,https://doi.org/10.1016/j.brat.2009.01.015,https://www.sciencedirect.com/science/article/pii/S0005796709000230/pdfft?md5=d119bb745327c24f0ce9cab573366d7a&pid=1-s2.0-S0005796709000230-main.pdf,94.0
Behaviour Research and Therapy,47.0,5.0,2009.0,Tell me more: Can a memory test reduce analogue traumatic intrusions?,"Julie Krans, Gérard Näring, Emily A. Holmes, Eni S. Becker",Pending,426-430,Short communication,https://doi.org/10.1016/j.brat.2009.01.009,https://www.sciencedirect.com/science/article/pii/S0005796709000242/pdfft?md5=b84cca6fb31108c643191a88674ea219&pid=1-s2.0-S0005796709000242-main.pdf,41.0
Behaviour Research and Therapy,47.0,5.0,2009.0,Temperament moderates the effect of the verbal threat information pathway on children's heart rate responses to novel animals,"Andy P. Field, Khanya Price-Evans",Pending,431-436,Short communication,https://doi.org/10.1016/j.brat.2009.01.020,https://www.sciencedirect.com/science/article/pii/S0005796709000278/pdfft?md5=1e2a5d7ee5e28b99ebb84dd21cb2f2c1&pid=1-s2.0-S0005796709000278-main.pdf,18.0
Behaviour Research and Therapy,47.0,5.0,2009.0,No evidence of attentional bias in obsessive compulsive checking on the dot probe paradigm,"Emily L. Harkness, Lynne M. Harris, Mairwen K. Jones, Lisa Vaccaro",Pending,437-443,Short communication,https://doi.org/10.1016/j.brat.2009.02.004,https://www.sciencedirect.com/science/article/pii/S0005796709000369/pdfft?md5=9a2d529d26f9b90a9551ca2a0be5faaa&pid=1-s2.0-S0005796709000369-main.pdf,31.0
Behaviour Research and Therapy,47.0,5.0,2009.0,Effects of cognitive therapy for depression on daily stress-related variables,"Brendt P. Parrish, Lawrence H. Cohen, Kathleen C. Gunthert, Andrew C. Butler, ... Judith S. Beck",Pending,444-448,Short communication,https://doi.org/10.1016/j.brat.2009.02.005,https://www.sciencedirect.com/science/article/pii/S0005796709000412/pdfft?md5=39b893541c0f2420d84b5a0f98a849fc&pid=1-s2.0-S0005796709000412-main.pdf,15.0
Behaviour Research and Therapy,47.0,6.0,2009.0,The cost effectiveness of cognitive behavioral therapy for bulimia nervosa delivered via telemedicine versus face-to-face,"Scott J. Crow, James E. Mitchell, Ross D. Crosby, Sonja A. Swanson, ... Kathy Lancanster",Pending,451-453,Research article,https://doi.org/10.1016/j.brat.2009.02.006,https://www.sciencedirect.com/science/article/pii/S0005796709000424/pdfft?md5=3597a966be06b6f201c857860c5f7039&pid=1-s2.0-S0005796709000424-main.pdf,64.0
Behaviour Research and Therapy,47.0,6.0,2009.0,Improving psychological adjustment following a first episode of psychosis: A randomised controlled trial of cognitive therapy to reduce post psychotic trauma symptoms,"C. Jackson, P. Trower, I. Reid, J. Smith, ... M. Birchwood",Pending,454-462,Research article,https://doi.org/10.1016/j.brat.2009.02.009,https://www.sciencedirect.com/science/article/pii/S0005796709000515/pdfft?md5=796562b2a9ef6c3d52c18cf0d94f9be3&pid=1-s2.0-S0005796709000515-main.pdf,62.0
Behaviour Research and Therapy,47.0,6.0,2009.0,An evaluation of a behavioural parenting intervention for parents of gifted children,"Alina Morawska, Matthew Sanders",Pending,463-470,Research article,https://doi.org/10.1016/j.brat.2009.02.008,https://www.sciencedirect.com/science/article/pii/S0005796709000539/pdfft?md5=094ab99307a60e1714241e766654c549&pid=1-s2.0-S0005796709000539-mainext.pdf,32.0
Behaviour Research and Therapy,47.0,6.0,2009.0,A behavioral route to dysfunctional representations: The effects of training approach or avoidance tendencies towards novel animals in children,"Jorg Huijding, Andy P. Field, Jan De Houwer, Katrien Vandenbosch, ... Machteld van Oeveren",Pending,471-477,Research article,https://doi.org/10.1016/j.brat.2009.02.011,https://www.sciencedirect.com/science/article/pii/S0005796709000540/pdfft?md5=234ad56a125e228c01b185f879a53712&pid=1-s2.0-S0005796709000540-main.pdf,30.0
Behaviour Research and Therapy,47.0,6.0,2009.0,Explication of interspousal criticality bias,"Kristina M. Peterson, David A. Smith, Chaunce R. Windle",Pending,478-486,Research article,https://doi.org/10.1016/j.brat.2009.02.012,https://www.sciencedirect.com/science/article/pii/S0005796709000552/pdfft?md5=9bf8b67f2f05f97ceb3386e965d87a9c&pid=1-s2.0-S0005796709000552-main.pdf,15.0
Behaviour Research and Therapy,47.0,6.0,2009.0,Specificity of autonomic arousal to DSM-IV panic disorder and posttraumatic stress disorder,"Timothy A. Brown, Judiann McNiff",Pending,487-493,Research article,https://doi.org/10.1016/j.brat.2009.02.016,https://www.sciencedirect.com/science/article/pii/S0005796709000588/pdfft?md5=1f33662b4f0ef6d7825c7c009a9e0d52&pid=1-s2.0-S0005796709000588-main.pdf,63.0
Behaviour Research and Therapy,47.0,6,2009.0,"Managing unwanted intrusive thoughts in obsessive–compulsive disorder: Relative effectiveness of suppression, focused distraction, and acceptance","Sadia Najmi, Bradley C. Riemann, Daniel M. Wegner",Pending,494-503,Research article,https://doi.org/10.1016/j.brat.2009.02.015,https://www.sciencedirect.com/science/article/pii/S000579670900059X/pdfft?md5=4be3548c2d8180e5e49c09e86199daa6&pid=1-s2.0-S000579670900059X-main.pdf,90.0
Behaviour Research and Therapy,47.0,6,2009.0,How checking breeds doubt: Reduced performance in a simple workingmemory task,"Ben Harkin, Klaus Kessler",Pending,504-512,Research article,https://doi.org/10.1016/j.brat.2009.03.002,https://www.sciencedirect.com/science/article/pii/S0005796709000692/pdfft?md5=2a0d5dee06950ea447151948c7c143b8&pid=1-s2.0-S0005796709000692-main.pdf,29.0
Behaviour Research and Therapy,47.0,6,2009.0,Subtyping eating disordered patients along drive for thinness and depression,"E. Peñas-Lledó, F. Fernández-Aranda, S. Jiménez-Murcia, R. Granero, ... J.M. Menchón",Pending,513-519,Research article,https://doi.org/10.1016/j.brat.2009.03.003,https://www.sciencedirect.com/science/article/pii/S0005796709000709/pdfft?md5=e27371f1779f64a9bac8d2a72cdf3fb1&pid=1-s2.0-S0005796709000709-main.pdf,22.0
Behaviour Research and Therapy,47.0,6,2009.0,Separating hoarding from OCD,"S. Rachman, Corinna M. Elliott, Roz Shafran, Adam S. Radomsky",Pending,520-522,Short communication,https://doi.org/10.1016/j.brat.2009.02.014,https://www.sciencedirect.com/science/article/pii/S0005796709000576/pdfft?md5=ea432b1991249edd35576388b3ab7ea3&pid=1-s2.0-S0005796709000576-main.pdf,76.0
Behaviour Research and Therapy,47.0,6,2009.0,Clients’ in-session acceptance and cognitive defusion behaviors in acceptance-based treatment of tinnitus distress,"Hugo Hesser, Vendela Westin, Steven C. Hayes, Gerhard Andersson",Pending,523-528,Short communication,https://doi.org/10.1016/j.brat.2009.02.002,https://www.sciencedirect.com/science/article/pii/S0005796709000370/pdfft?md5=fc6aad44fedd09db0fa78605a96535d5&pid=1-s2.0-S0005796709000370-main.pdf,67.0
Behaviour Research and Therapy,47.0,6,2009.0,Effect of dichotomous thinking on the association of depression with BMI and weight change among obese females,"Emma R. Dove, Susan M. Byrne, Neville W. Bruce",Pending,529-534,Short communication,https://doi.org/10.1016/j.brat.2009.02.013,https://www.sciencedirect.com/science/article/pii/S0005796709000564/pdfft?md5=5152fc86f0826226bee34de83c567ba4&pid=1-s2.0-S0005796709000564-main.pdf,10.0
Behaviour Research and Therapy,47.0,6,2009.0,Uncertainty about perception and dissociation after compulsive-like staring: Time course of effects,"Marcel A. van den Hout, Iris M. Engelhard, Monique Smeets, Eliane C.P. Dek, ... Renate Saric",Pending,535-539,Short communication,https://doi.org/10.1016/j.brat.2009.03.001,https://www.sciencedirect.com/science/article/pii/S0005796709000680/pdfft?md5=c4aaa8428ec9253bbfd53e2bd7c25f61&pid=1-s2.0-S0005796709000680-main.pdf,58.0
Behaviour Research and Therapy,47.0,7,2009.0,"I blush, therefore I will be judged negatively: influence of false blush feedback on anticipated others’ judgments and facial coloration in high and low blushing-fearfuls","Corine Dijk, Marisol J. Voncken, Peter J. de Jong",Pending,541-547,Research article,https://doi.org/10.1016/j.brat.2009.03.005,https://www.sciencedirect.com/science/article/pii/S0005796709000722/pdfft?md5=1d1b2c0c46159e4c639c107ed8384540&pid=1-s2.0-S0005796709000722-main.pdf,32.0
Behaviour Research and Therapy,47.0,7,2009.0,Problem-solving training for family caregivers of women with disabilities: A randomized clinical trial,"Timothy R. Elliott, Jack W. Berry, Joan S. Grant",Pending,548-558,Research article,https://doi.org/10.1016/j.brat.2009.03.006,https://www.sciencedirect.com/science/article/pii/S0005796709000734/pdfft?md5=d8dcbf9dfc1c80469bc5c49c26bd5f55&pid=1-s2.0-S0005796709000734-main.pdf,33.0
Behaviour Research and Therapy,47.0,7,2009.0,"When social anxiety disorder co-exists with risk-prone, approach behavior: Investigating a neglected, meaningful subset of people in the National Comorbidity Survey-Replication","Todd B. Kashdan, Patrick E. McKnight, J. Anthony Richey, Stefan G. Hofmann",Pending,559-568,Research article,https://doi.org/10.1016/j.brat.2009.03.010,https://www.sciencedirect.com/science/article/pii/S0005796709000795/pdfft?md5=857742d38dc2208464f7d68e7788c32b&pid=1-s2.0-S0005796709000795-main.pdf,89.0
Behaviour Research and Therapy,47.0,7,2009.0,Imagery rescripting as a brief stand-alone treatment for depressed patients with intrusive memories,"Chris R. Brewin, Jon Wheatley, Trishna Patel, Pasco Fearon, ... Samuel Myers",Pending,569-576,Research article,https://doi.org/10.1016/j.brat.2009.03.008,https://www.sciencedirect.com/science/article/pii/S0005796709000801/pdfft?md5=be21bde1d504b6a3b5fd329f3ba325de&pid=1-s2.0-S0005796709000801-main.pdf,164.0
Behaviour Research and Therapy,47.0,7,2009.0,Prevention of depression among Icelandic adolescents,"Eiríkur Örn Arnarson, W. Edward Craighead",Pending,577-585,Research article,https://doi.org/10.1016/j.brat.2009.03.011,https://www.sciencedirect.com/science/article/pii/S0005796709000825/pdfft?md5=6b407cbbc6ffc53b4af8859d7a358bff&pid=1-s2.0-S0005796709000825-main.pdf,36.0
Behaviour Research and Therapy,47.0,7,2009.0,Effects of exposure to community violence on school functioning: The mediating role of posttraumatic stress symptoms,"Tara Mathews, Margaret Dempsey, Stacy Overstreet",Pending,586-591,Research article,https://doi.org/10.1016/j.brat.2009.04.001,https://www.sciencedirect.com/science/article/pii/S0005796709000862/pdfft?md5=5fda47011675c1963febbcb0dbcb3147&pid=1-s2.0-S0005796709000862-main.pdf,59.0
Behaviour Research and Therapy,47.0,7,2009.0,A systematic review and meta-analysis of cognitive-behavioural interventions to reduce problem gambling: Hedging our bets?,"Patricia Gooding, Nicholas Tarrier",Pending,592-607,Research article,https://doi.org/10.1016/j.brat.2009.04.002,https://www.sciencedirect.com/science/article/pii/S0005796709000874/pdfft?md5=eb7667ad788fc23b97b032ceafb0a5c7&pid=1-s2.0-S0005796709000874-main.pdf,200.0
Behaviour Research and Therapy,47.0,7,2009.0,Specificity of cognitive and behavioral variables to Positive and Negative Affect,"Brent T. Mausbach, Susan K. Roepke, Colin A. Depp, Thomas L. Patterson, Igor Grant",Pending,608-615,Research article,https://doi.org/10.1016/j.brat.2009.04.006,https://www.sciencedirect.com/science/article/pii/S0005796709001089/pdfft?md5=ce754c0982bf29d4e02d8165819f470e&pid=1-s2.0-S0005796709001089-main.pdf,20.0
Behaviour Research and Therapy,47.0,7,2009.0,The centrality of a loss and its role in emotional problems among bereaved people,Paul A. Boelen,Pending,616-622,Short communication,https://doi.org/10.1016/j.brat.2009.03.009,https://www.sciencedirect.com/science/article/pii/S0005796709000783/pdfft?md5=fae35767606d30d44d01329759d6c842&pid=1-s2.0-S0005796709000783-main.pdf,58.0
Behaviour Research and Therapy,47.0,7,2009.0,Mindfulness and reduced cognitive reactivity to sad mood: Evidence from a correlational study and a non-randomized waiting list controlled study,"Filip Raes, David Dewulf, Cees Van Heeringen, J. Mark G. Williams",Pending,623-627,Short communication,https://doi.org/10.1016/j.brat.2009.03.007,https://www.sciencedirect.com/science/article/pii/S0005796709000813/pdfft?md5=3b636c412fcf13aeb19655765d9dd6e4&pid=1-s2.0-S0005796709000813-main.pdf,121.0
Behaviour Research and Therapy,47.0,7,2009.0,The efficacy of a short version of a cognitive-behavioral treatment followed by booster sessions for binge eating disorder,"Barbara Schlup, Simone Munsch, Andrea H. Meyer, Juergen Margraf, Frank H. Wilhelm",Pending,628-635,Short communication,https://doi.org/10.1016/j.brat.2009.04.003,https://www.sciencedirect.com/science/article/pii/S0005796709000850/pdfft?md5=993cd3edc0b46c090d16edfd2d447ba8&pid=1-s2.0-S0005796709000850-main.pdf,47.0
Behaviour Research and Therapy,47.0,8,2009.0,Affective regulation in trichotillomania: Evidence from a large-scale internet survey,"Anna Shusterman, Lauren Feld, Lee Baer, Nancy Keuthen",Pending,637-644,Research article,https://doi.org/10.1016/j.brat.2009.04.004,https://www.sciencedirect.com/science/article/pii/S0005796709000953/pdfft?md5=c2509a7efd1ac2476401076d93146018&pid=1-s2.0-S0005796709000953-main.pdf,83.0
Behaviour Research and Therapy,47.0,8,2009.0,Mediators in the dissonance eating disorder prevention program,"Anke Seidel, Katherine Presnell, David Rosenfield",Pending,645-653,Research article,https://doi.org/10.1016/j.brat.2009.04.007,https://www.sciencedirect.com/science/article/pii/S0005796709000965/pdfft?md5=4f8d27c3121b4e996bcc4d80166e82c5&pid=1-s2.0-S0005796709000965-main.pdf,46.0
Behaviour Research and Therapy,47.0,8,2009.0,Cognitive-behavioural therapy for young children with anxiety disorders: Comparison of a Child + Parent condition versus a Parent Only condition,"Allison M. Waters, Louise A. Ford, Trisha A. Wharton, Vanessa E. Cobham",Pending,654-662,Research article,https://doi.org/10.1016/j.brat.2009.04.008,https://www.sciencedirect.com/science/article/pii/S0005796709001077/pdfft?md5=1e411d26c67e31429956455474a76719&pid=1-s2.0-S0005796709001077-main.pdf,91.0
Behaviour Research and Therapy,47.0,8,2009.0,The impact of experiential avoidance on the reduction of depression in treatment for borderline personality disorder,"Matthias Berking, Andrada Neacsiu, Katherine Anne Comtois, Marsha Marie Linehan",Pending,663-670,Research article,https://doi.org/10.1016/j.brat.2009.04.011,https://www.sciencedirect.com/science/article/pii/S0005796709001181/pdfft?md5=3602489906aa419b3875b881299d4269&pid=1-s2.0-S0005796709001181-main.pdf,92.0
Behaviour Research and Therapy,47.0,8,2009.0,Fear and disgust processing during repeated exposure to threat-relevant stimuli in spider phobia,"Bunmi O. Olatunji, Kate B. Wolitzky-Taylor, Bethany G. Ciesielski, Tom Armstrong, ... Bieke David",Pending,671-679,Research article,https://doi.org/10.1016/j.brat.2009.04.012,https://www.sciencedirect.com/science/article/pii/S0005796709001193/pdfft?md5=d9878b39825994116a502dc0a8c6dce6&pid=1-s2.0-S0005796709001193-main.pdf,28.0
Behaviour Research and Therapy,47.0,8,2009.0,Self-induced vomiting in eating disorders: Associated features and treatment outcome,"Riccardo Dalle Grave, Simona Calugi, Giulio Marchesini",Pending,680-684,Research article,https://doi.org/10.1016/j.brat.2009.04.010,https://www.sciencedirect.com/science/article/pii/S0005796709001211/pdfft?md5=ef854e49ae8946b9787758130b416c5b&pid=1-s2.0-S0005796709001211-main.pdf,23.0
Behaviour Research and Therapy,47.0,8,2009.0,Predictors of attrition and weight loss success: Results from a randomized controlled trial,"Anthony N. Fabricatore, Thomas A. Wadden, Reneé H. Moore, Meghan L. Butryn, ... Allison Martin Nguyen",Pending,685-691,Research article,https://doi.org/10.1016/j.brat.2009.05.004,https://www.sciencedirect.com/science/article/pii/S0005796709001259/pdfft?md5=9cce7cb3610760453263de1582f304b9&pid=1-s2.0-S0005796709001259-main.pdf,117.0
Behaviour Research and Therapy,47.0,8,2009.0,"Overvaluation of shape and weight in binge eating disorder, bulimia nervosa, and sub-threshold bulimia nervosa","Carlos M. Grilo, Ross D. Crosby, Robin M. Masheb, Marney A. White, ... James E. Mitchell",Pending,692-696,Research article,https://doi.org/10.1016/j.brat.2009.05.001,https://www.sciencedirect.com/science/article/pii/S0005796709001260/pdfft?md5=ef2425b75f4f8ac56f6fd8010b8fbc1f&pid=1-s2.0-S0005796709001260-main.pdf,108.0
Behaviour Research and Therapy,47.0,8,2009.0,Reflective and ruminative processing of positive emotional memories in bipolar disorder and healthy controls,"June Gruber, Allison G. Harvey, Sheri L. Johnson",Pending,697-704,Research article,https://doi.org/10.1016/j.brat.2009.05.005,https://www.sciencedirect.com/science/article/pii/S0005796709001314/pdfft?md5=8fcf991267b0081313b7e4043a51900e&pid=1-s2.0-S0005796709001314-main.pdf,96.0
Behaviour Research and Therapy,47.0,8,2009.0,The prevalence of compulsive hoarding and its association with compulsive buying in a German population-based sample,"Astrid Mueller, James E. Mitchell, Ross D. Crosby, Heide Glaesmer, Martina de Zwaan",Pending,705-709,Short communication,https://doi.org/10.1016/j.brat.2009.04.005,https://www.sciencedirect.com/science/article/pii/S0005796709001065/pdfft?md5=5c629d2855db07cf71834ad958ff7c2e&pid=1-s2.0-S0005796709001065-main.pdf,149.0
Behaviour Research and Therapy,47.0,8,2009.0,A randomized pilot study of motivation enhancement therapy to increase utilization of cognitive–behavioral therapy for social anxiety,"Julia D. Buckner, Norman B. Schmidt",Pending,710-715,Short communication,https://doi.org/10.1016/j.brat.2009.04.009,https://www.sciencedirect.com/science/article/pii/S0005796709001090/pdfft?md5=6fc00088252aeaa6bed48353f67b835b&pid=1-s2.0-S0005796709001090-main.pdf,60.0
Behaviour Research and Therapy,47.0,8,2009.0,Safety behaviours preserve threat beliefs: Protection from extinction of human fear conditioning by an avoidance response,"Peter F. Lovibond, Christopher J. Mitchell, Erin Minard, Alison Brady, Ross G. Menzies",Pending,716-720,Short communication,https://doi.org/10.1016/j.brat.2009.04.013,https://www.sciencedirect.com/science/article/pii/S000579670900120X/pdfft?md5=19de0e0ddf1864a04ae423fdf38f461c&pid=1-s2.0-S000579670900120X-main.pdf,214.0
Behaviour Research and Therapy,47.0,8,2009.0,Reducing the threat value of chronic pain: A preliminary replicated single-case study of interoceptive exposure versus distraction in six individuals with chronic back pain,"Ida K. Flink, Michael K. Nicholas, Katja Boersma, Steven J. Linton",Pending,721-728,Short communication,https://doi.org/10.1016/j.brat.2009.05.003,https://www.sciencedirect.com/science/article/pii/S0005796709001247/pdfft?md5=887c4c4834538f5fd7db4fd32b028a78&pid=1-s2.0-S0005796709001247-main.pdf,38.0
Behaviour Research and Therapy,47.0,9,2009.0,Cognitive-behavioural therapy for adolescents with bulimic symptomatology: The acceptability and effectiveness of internet-based delivery,"N. Pretorius, J. Arcelus, J. Beecham, H. Dawson, ... C. Williams",Pending,729-736,Research article,https://doi.org/10.1016/j.brat.2009.05.006,https://www.sciencedirect.com/science/article/pii/S0005796709001326/pdfft?md5=b03f389fc732999825623fd7f893c49f&pid=1-s2.0-S0005796709001326-main.pdf,80.0
Behaviour Research and Therapy,47.0,9,2009.0,Cognitive and affective predictors of treatment outcome in cognitive processing therapy and prolonged exposure for posttraumatic stress disorder,"Shireen L. Rizvi, Dawne S. Vogt, Patricia A. Resick",Pending,737-743,Research article,https://doi.org/10.1016/j.brat.2009.06.003,https://www.sciencedirect.com/science/article/pii/S0005796709001375/pdfft?md5=2549e963b09ddc7ffe8918a7a13e1824&pid=1-s2.0-S0005796709001375-main.pdf,179.0
Behaviour Research and Therapy,47.0,9,2009.0,Thought suppression failures in combat PTSD: A cognitive load hypothesis,"Deane E. Aikins, Douglas C. Johnson, Jessica L. Borelli, David H. Klemanski, ... David F. Tolin",Pending,744-751,Research article,https://doi.org/10.1016/j.brat.2009.06.006,https://www.sciencedirect.com/science/article/pii/S0005796709001405/pdfft?md5=aaf6d75abbad361d0e34784152ffe529&pid=1-s2.0-S0005796709001405-main.pdf,23.0
Behaviour Research and Therapy,47.0,9,2009.0,Providing a treatment rationale for PTSD: Does what we say matter?,"Norah C. Feeny, Lori A. Zoellner, Shoshana Y. Kahana",Pending,752-760,Research article,https://doi.org/10.1016/j.brat.2009.06.007,https://www.sciencedirect.com/science/article/pii/S0005796709001417/pdfft?md5=1c04289739fdc0cf25c20886c8ff2ef3&pid=1-s2.0-S0005796709001417-main.pdf,30.0
Behaviour Research and Therapy,47.0,9,2009.0,The consequences of effortful emotion regulation when processing distressing material: A comparison of suppression and acceptance,"Barnaby D. Dunn, Danielle Billotti, Vicky Murphy, Tim Dalgleish",Pending,761-773,Research article,https://doi.org/10.1016/j.brat.2009.05.007,https://www.sciencedirect.com/science/article/pii/S0005796709001338/pdfft?md5=bea33036a9de916297b69ed766e77c9f&pid=1-s2.0-S0005796709001338-main.pdf,
Behaviour Research and Therapy,47.0,9,2009.0,Threat of pain influences social context effects on verbal pain report and facial expression,"Johan W.S. Vlaeyen, Marjolein Hanssen, Liesbet Goubert, Tine Vervoort, ... Stephen Morley",Pending,774-782,Research article,https://doi.org/10.1016/j.brat.2009.05.008,https://www.sciencedirect.com/science/article/pii/S000579670900134X/pdfft?md5=df3b712db0481d5b8d56b9b24ce20f83&pid=1-s2.0-S000579670900134X-main.pdf,59.0
Behaviour Research and Therapy,47.0,9,2009.0,Carers' attributions about positive events in psychosis relate to expressed emotion,"S.J. Grice, E. Kuipers, P. Bebbington, G. Dunn, ... P. Garety",Pending,783-789,Research article,https://doi.org/10.1016/j.brat.2009.06.004,https://www.sciencedirect.com/science/article/pii/S0005796709001387/pdfft?md5=f8c1045369e235803cc8409b47111ed7&pid=1-s2.0-S0005796709001387-main.pdf,
Behaviour Research and Therapy,47.0,9,2009.0,Body-related film clip triggers desire to binge in women with binge eating disorder,"Jennifer Svaldi, Detlef Caffier, Jens Blechert, Brunna Tuschen-Caffier",Pending,790-796,Research article,https://doi.org/10.1016/j.brat.2009.06.005,https://www.sciencedirect.com/science/article/pii/S0005796709001399/pdfft?md5=fe86bcd604c5feba7804cf6da098fbfb&pid=1-s2.0-S0005796709001399-main.pdf,32.0
Behaviour Research and Therapy,47.0,9,2009.0,Brief cognitive-behavioral internet therapy for irritable bowel syndrome,"Melissa G. Hunt, Samantha Moshier, Marina Milonova",Pending,797-802,Short communication,https://doi.org/10.1016/j.brat.2009.05.002,https://www.sciencedirect.com/science/article/pii/S0005796709001235/pdfft?md5=cf49f0676aa1ca445f08766062d77fb1&pid=1-s2.0-S0005796709001235-main.pdf,114.0
